date,city,latitude,longitude,population,precipitation_sum,windspeed_10m_max,temperature_2m_max,temperature_2m_min
2021-06-11,Tampa,27.95,-82.46,3175275,0.0,22.5,33.2,22.9
2021-06-12,Tampa,27.95,-82.46,3175275,4.2,16.8,33.9,23.8
2021-06-13,Tampa,27.95,-82.46,3175275,0.0,23.3,33.6,22.2
2021-06-14,Tampa,27.95,-82.46,3175275,9.3,18.1,34.7,24.5
2021-06-15,Tampa,27.95,-82.46,3175275,0.0,28.7,30.1,20.5
2021-06-16,Tampa,27.95,-82.46,3175275,0.0,26.9,33.2,23.3
2021-06-17,Tampa,27.95,-82.46,3175275,0.0,24.7,34.4,24.4
2021-06-18,Tampa,27.95,-82.46,3175275,11.6,15.2,33.3,23.5
2021-06-19,Tampa,27.95,-82.46,3175275,21.0,29.6,34.8,25.8
2021-06-20,Tampa,27.95,-82.46,3175275,3.5,20.3,36.9,25.7
2021-06-21,Tampa,27.95,-82.46,3175275,0.0,37.3,28.3,17.8
2021-06-22,Tampa,27.95,-82.46,3175275,3.7,24.2,35.2,25.7
2021-06-23,Tampa,27.95,-82.46,3175275,0.0,10.0,31.0,21.6
2021-06-24,Tampa,27.95,-82.46,3175275,0.0,21.2,29.1,19.5
2021-06-25,Tampa,27.95,-82.46,3175275,0.4,17.7,31.0,21.1
2021-06-26,Tampa,27.95,-82.46,3175275,0.0,18.8,27.4,17.6
2021-06-27,Tampa,27.95,-82.46,3175275,0.0,23.8,33.9,24.5
2021-06-28,Tampa,27.95,-82.46,3175275,5.2,17.2,35.3,25.1
2021-06-29,Tampa,27.95,-82.46,3175275,0.0,25.0,38.2,28.4
2021-06-30,Tampa,27.95,-82.46,3175275,12.3,18.7,32.6,22.8
2021-07-01,Tampa,27.95,-82.46,3175275,0.0,10.6,34.0,22.3
2021-07-02,Tampa,27.95,-82.46,3175275,0.0,36.2,38.9,29.4
2021-07-03,Tampa,27.95,-82.46,3175275,0.0,41.9,35.2,24.1
2021-07-04,Tampa,27.95,-82.46,3175275,2.7,20.8,33.1,21.8
2021-07-05,Tampa,27.95,-82.46,3175275,2.9,7.2,30.7,21.7
2021-07-06,Tampa,27.95,-82.46,3175275,35.1,17.2,32.2,22.5
2021-07-07,Tampa,27.95,-82.46,3175275,0.0,18.1,34.3,23.6
2021-07-08,Tampa,27.95,-82.46,3175275,10.9,36.3,30.0,15.8
2021-07-09,Tampa,27.95,-82.46,3175275,9.2,16.0,40.5,29.8
2021-07-10,Tampa,27.95,-82.46,3175275,23.1,21.1,32.0,22.6
2021-07-11,Tampa,27.95,-82.46,3175275,0.0,9.5,33.7,23.0
2021-07-12,Tampa,27.95,-82.46,3175275,0.0,18.6,31.0,20.9
2021-07-13,Tampa,27.95,-82.46,3175275,0.2,14.9,34.4,24.2
2021-07-14,Tampa,27.95,-82.46,3175275,0.0,8.6,33.7,22.7
2021-07-15,Tampa,27.95,-82.46,3175275,0.0,7.4,33.7,22.5
2021-07-16,Tampa,27.95,-82.46,3175275,0.0,21.7,33.5,23.4
2021-07-17,Tampa,27.95,-82.46,3175275,22.7,25.5,32.5,22.6
2021-07-18,Tampa,27.95,-82.46,3175275,0.0,30.9,26.0,15.4
2021-07-19,Tampa,27.95,-82.46,3175275,0.0,5.9,31.0,21.1
2021-07-20,Tampa,27.95,-82.46,3175275,0.0,24.6,32.9,21.9
2021-07-21,Tampa,27.95,-82.46,3175275,0.0,21.7,34.7,23.7
2021-07-22,Tampa,27.95,-82.46,3175275,0.0,8.1,33.1,23.4
2021-07-23,Tampa,27.95,-82.46,3175275,1.1,12.9,31.2,20.2
2021-07-24,Tampa,27.95,-82.46,3175275,0.0,15.2,36.9,27.1
2021-07-25,Tampa,27.95,-82.46,3175275,0.0,4.0,31.6,21.7
2021-07-26,Tampa,27.95,-82.46,3175275,0.0,27.2,37.1,26.2
2021-07-27,Tampa,27.95,-82.46,3175275,0.0,18.8,30.7,20.0
2021-07-28,Tampa,27.95,-82.46,3175275,0.0,8.4,31.8,21.0
2021-07-29,Tampa,27.95,-82.46,3175275,0.7,14.4,34.5,23.8
2021-07-30,Tampa,27.95,-82.46,3175275,0.0,11.5,34.0,22.8
2021-07-31,Tampa,27.95,-82.46,3175275,1.3,26.6,32.1,22.5
2021-08-01,Tampa,27.95,-82.46,3175275,0.0,5.4,31.0,21.7
2021-08-02,Tampa,27.95,-82.46,3175275,36.0,15.6,27.3,17.7
2021-08-03,Tampa,27.95,-82.46,3175275,0.0,26.8,30.1,18.8
2021-08-04,Tampa,27.95,-82.46,3175275,0.0,15.6,29.6,19.2
2021-08-05,Tampa,27.95,-82.46,3175275,0.0,26.3,35.0,25.7
2021-08-06,Tampa,27.95,-82.46,3175275,0.0,17.0,32.4,22.8
2021-08-07,Tampa,27.95,-82.46,3175275,0.0,27.8,30.2,18.8
2021-08-08,Tampa,27.95,-82.46,3175275,0.0,14.3,26.7,12.6
2021-08-09,Tampa,27.95,-82.46,3175275,0.0,22.8,28.4,18.4
2021-08-10,Tampa,27.95,-82.46,3175275,0.0,27.7,29.8,20.5
2021-08-11,Tampa,27.95,-82.46,3175275,0.0,26.0,30.4,19.4
2021-08-12,Tampa,27.95,-82.46,3175275,0.0,23.7,28.7,19.0
2021-08-13,Tampa,27.95,-82.46,3175275,20.9,21.3,34.2,21.7
2021-08-14,Tampa,27.95,-82.46,3175275,0.0,28.2,32.0,22.6
2021-08-15,Tampa,27.95,-82.46,3175275,0.0,9.9,31.4,20.2
2021-08-16,Tampa,27.95,-82.46,3175275,0.0,17.7,30.0,17.6
2021-08-17,Tampa,27.95,-82.46,3175275,0.0,28.5,23.2,13.9
2021-08-18,Tampa,27.95,-82.46,3175275,0.6,15.9,33.3,23.4
2021-08-19,Tampa,27.95,-82.46,3175275,26.9,26.5,29.0,18.7
2021-08-20,Tampa,27.95,-82.46,3175275,6.8,14.2,30.6,20.0
2021-08-21,Tampa,27.95,-82.46,3175275,0.0,43.1,31.5,20.7
2021-08-22,Tampa,27.95,-82.46,3175275,0.0,13.8,30.3,18.2
2021-08-23,Tampa,27.95,-82.46,3175275,0.0,26.9,32.7,22.5
2021-08-24,Tampa,27.95,-82.46,3175275,7.1,32.1,29.1,19.5
2021-08-25,Tampa,27.95,-82.46,3175275,1.1,13.7,27.2,17.2
2021-08-26,Tampa,27.95,-82.46,3175275,3.0,14.9,24.3,14.9
2021-08-27,Tampa,27.95,-82.46,3175275,0.0,32.1,29.0,16.7
2021-08-28,Tampa,27.95,-82.46,3175275,12.9,24.9,29.8,19.2
2021-08-29,Tampa,27.95,-82.46,3175275,0.0,22.3,31.8,21.5
2021-08-30,Tampa,27.95,-82.46,3175275,0.0,31.5,29.4,18.9
2021-08-31,Tampa,27.95,-82.46,3175275,0.0,16.5,34.6,23.4
2021-09-01,Tampa,27.95,-82.46,3175275,0.0,13.3,29.3,18.7
2021-09-02,Tampa,27.95,-82.46,3175275,0.0,10.9,32.0,22.0
2021-09-03,Tampa,27.95,-82.46,3175275,7.0,20.2,33.2,21.9
2021-09-04,Tampa,27.95,-82.46,3175275,0.0,13.8,33.9,24.1
2021-09-05,Tampa,27.95,-82.46,3175275,0.0,14.3,29.5,17.6
2021-09-06,Tampa,27.95,-82.46,3175275,2.0,31.6,24.4,12.1
2021-09-07,Tampa,27.95,-82.46,3175275,0.0,24.5,23.4,11.2
2021-09-08,Tampa,27.95,-82.46,3175275,0.0,10.6,33.3,21.2
2021-09-09,Tampa,27.95,-82.46,3175275,0.0,29.2,28.8,16.2
2021-09-10,Tampa,27.95,-82.46,3175275,3.3,16.5,30.6,19.8
2021-09-11,Tampa,27.95,-82.46,3175275,3.7,21.5,30.1,19.6
2021-09-12,Tampa,27.95,-82.46,3175275,0.0,3.9,27.3,17.1
2021-09-13,Tampa,27.95,-82.46,3175275,11.3,10.8,22.8,11.9
2021-09-14,Tampa,27.95,-82.46,3175275,0.0,13.4,26.7,15.7
2021-09-15,Tampa,27.95,-82.46,3175275,0.0,14.6,32.1,21.3
2021-09-16,Tampa,27.95,-82.46,3175275,0.0,32.4,28.3,17.2
2021-09-17,Tampa,27.95,-82.46,3175275,0.0,22.5,25.5,15.9
2021-09-18,Tampa,27.95,-82.46,3175275,32.8,9.5,34.7,24.8
2021-09-19,Tampa,27.95,-82.46,3175275,26.0,20.1,23.1,13.5
2021-09-20,Tampa,27.95,-82.46,3175275,0.0,17.3,21.7,11.3
2021-09-21,Tampa,27.95,-82.46,3175275,0.0,23.8,29.6,19.9
2021-09-22,Tampa,27.95,-82.46,3175275,7.5,19.4,26.9,16.0
2021-09-23,Tampa,27.95,-82.46,3175275,0.0,12.5,24.4,14.7
2021-09-24,Tampa,27.95,-82.46,3175275,0.0,20.3,28.1,18.3
2021-09-25,Tampa,27.95,-82.46,3175275,0.0,28.8,24.7,12.8
2021-09-26,Tampa,27.95,-82.46,3175275,0.0,26.5,28.1,18.1
2021-09-27,Tampa,27.95,-82.46,3175275,0.0,6.8,25.9,15.9
2021-09-28,Tampa,27.95,-82.46,3175275,0.0,27.1,25.9,14.1
2021-09-29,Tampa,27.95,-82.46,3175275,11.2,19.0,23.5,13.4
2021-09-30,Tampa,27.95,-82.46,3175275,0.9,16.6,28.6,18.1
2021-10-01,Tampa,27.95,-82.46,3175275,20.4,3.0,24.4,14.1
2021-10-02,Tampa,27.95,-82.46,3175275,0.0,19.4,30.3,20.2
2021-10-03,Tampa,27.95,-82.46,3175275,0.0,27.5,31.0,19.8
2021-10-04,Tampa,27.95,-82.46,3175275,3.8,22.4,24.6,14.3
2021-10-05,Tampa,27.95,-82.46,3175275,0.0,10.2,22.5,11.8
2021-10-06,Tampa,27.95,-82.46,3175275,0.0,31.1,29.9,19.6
2021-10-07,Tampa,27.95,-82.46,3175275,19.7,29.5,27.4,16.5
2021-10-08,Tampa,27.95,-82.46,3175275,0.0,19.4,31.5,21.0
2021-10-09,Tampa,27.95,-82.46,3175275,0.0,25.2,27.6,16.9
2021-10-10,Tampa,27.95,-82.46,3175275,28.5,19.4,22.8,12.5
2021-10-11,Tampa,27.95,-82.46,3175275,0.0,24.9,27.4,15.8
2021-10-12,Tampa,27.95,-82.46,3175275,0.0,16.2,24.1,11.5
2021-10-13,Tampa,27.95,-82.46,3175275,21.2,25.2,25.5,15.6
2021-10-14,Tampa,27.95,-82.46,3175275,0.0,26.3,24.3,14.1
2021-10-15,Tampa,27.95,-82.46,3175275,0.0,40.8,22.7,11.8
2021-10-16,Tampa,27.95,-82.46,3175275,10.2,31.8,24.8,13.2
2021-10-17,Tampa,27.95,-82.46,3175275,0.0,27.0,24.9,14.2
2021-10-18,Tampa,27.95,-82.46,3175275,0.0,20.1,26.4,16.1
2021-10-19,Tampa,27.95,-82.46,3175275,0.0,18.7,20.6,10.0
2021-10-20,Tampa,27.95,-82.46,3175275,2.1,29.1,28.1,17.6
2021-10-21,Tampa,27.95,-82.46,3175275,16.4,11.5,24.4,14.4
2021-10-22,Tampa,27.95,-82.46,3175275,0.0,27.1,25.4,14.9
2021-10-23,Tampa,27.95,-82.46,3175275,0.0,14.0,28.3,17.7
2021-10-24,Tampa,27.95,-82.46,3175275,4.4,21.5,24.6,13.9
2021-10-25,Tampa,27.95,-82.46,3175275,12.0,29.5,29.3,17.6
2021-10-26,Tampa,27.95,-82.46,3175275,0.0,32.0,18.2,7.8
2021-10-27,Tampa,27.95,-82.46,3175275,0.0,25.6,32.4,21.0
2021-10-28,Tampa,27.95,-82.46,3175275,0.0,22.0,23.5,13.6
2021-10-29,Tampa,27.95,-82.46,3175275,0.0,19.5,24.0,14.0
2021-10-30,Tampa,27.95,-82.46,3175275,8.1,24.6,22.0,11.7
2021-10-31,Tampa,27.95,-82.46,3175275,0.0,51.0,26.5,15.5
2021-11-01,Tampa,27.95,-82.46,3175275,0.3,25.4,27.7,17.2
2021-11-02,Tampa,27.95,-82.46,3175275,0.0,16.6,25.2,14.0
2021-11-03,Tampa,27.95,-82.46,3175275,0.0,38.6,22.7,10.6
2021-11-04,Tampa,27.95,-82.46,3175275,21.4,33.9,25.3,13.8
2021-11-05,Tampa,27.95,-82.46,3175275,0.0,29.9,26.2,16.2
2021-11-06,Tampa,27.95,-82.46,3175275,0.0,29.2,26.4,16.1
2021-11-07,Tampa,27.95,-82.46,3175275,0.0,26.5,23.0,11.4
2021-11-08,Tampa,27.95,-82.46,3175275,0.0,11.0,26.4,14.8
2021-11-09,Tampa,27.95,-82.46,3175275,0.6,24.1,23.5,12.9
2021-11-10,Tampa,27.95,-82.46,3175275,2.0,26.6,23.1,12.2
2021-11-11,Tampa,27.95,-82.46,3175275,1.0,10.9,18.8,7.2
2021-11-12,Tampa,27.95,-82.46,3175275,17.2,20.1,27.4,15.8
2021-11-13,Tampa,27.95,-82.46,3175275,0.0,13.2,19.4,7.5
2021-11-14,Tampa,27.95,-82.46,3175275,0.0,27.6,24.1,13.0
2021-11-15,Tampa,27.95,-82.46,3175275,0.3,16.1,23.4,11.2
2021-11-16,Tampa,27.95,-82.46,3175275,1.2,30.8,29.2,16.4
2021-11-17,Tampa,27.95,-82.46,3175275,11.5,14.9,25.6,15.1
2021-11-18,Tampa,27.95,-82.46,3175275,0.0,23.3,17.8,7.7
2021-11-19,Tampa,27.95,-82.46,3175275,5.0,18.9,22.5,11.6
2021-11-20,Tampa,27.95,-82.46,3175275,1.0,12.7,18.1,5.7
2021-11-21,Tampa,27.95,-82.46,3175275,0.0,37.3,22.8,11.4
2021-11-22,Tampa,27.95,-82.46,3175275,22.1,19.1,22.0,9.7
2021-11-23,Tampa,27.95,-82.46,3175275,0.0,32.3,28.7,16.1
2021-11-24,Tampa,27.95,-82.46,3175275,0.0,22.6,15.6,4.9
2021-11-25,Tampa,27.95,-82.46,3175275,0.0,19.7,22.3,10.2
2021-11-26,Tampa,27.95,-82.46,3175275,0.0,28.7,24.4,14.3
2021-11-27,Tampa,27.95,-82.46,3175275,0.0,3.0,28.9,18.8
2021-11-28,Tampa,27.95,-82.46,3175275,0.0,17.5,23.8,12.7
2021-11-29,Tampa,27.95,-82.46,3175275,0.0,15.7,25.5,14.8
2021-11-30,Tampa,27.95,-82.46,3175275,0.0,13.7,22.6,10.6
2021-12-01,Tampa,27.95,-82.46,3175275,0.0,34.9,20.8,9.4
2021-12-02,Tampa,27.95,-82.46,3175275,3.3,16.0,14.0,2.9
2021-12-03,Tampa,27.95,-82.46,3175275,1.6,24.0,17.0,5.0
2021-12-04,Tampa,27.95,-82.46,3175275,0.0,32.5,17.3,6.1
2021-12-05,Tampa,27.95,-82.46,3175275,20.3,26.7,26.7,16.4
2021-12-06,Tampa,27.95,-82.46,3175275,29.8,11.9,22.6,12.2
2021-12-07,Tampa,27.95,-82.46,3175275,0.0,17.0,19.4,6.6
2021-12-08,Tampa,27.95,-82.46,3175275,11.8,21.9,19.6,9.0
2021-12-09,Tampa,27.95,-82.46,3175275,0.0,27.3,24.7,13.1
2021-12-10,Tampa,27.95,-82.46,3175275,0.0,5.4,22.4,11.0
2021-12-11,Tampa,27.95,-82.46,3175275,0.0,23.1,26.8,15.2
2021-12-12,Tampa,27.95,-82.46,3175275,0.0,15.6,18.5,7.8
2021-12-13,Tampa,27.95,-82.46,3175275,5.3,33.9,19.4,8.7
2021-12-14,Tampa,27.95,-82.46,3175275,0.0,24.0,21.5,10.9
2021-12-15,Tampa,27.95,-82.46,3175275,0.0,22.6,20.2,8.8
2021-12-16,Tampa,27.95,-82.46,3175275,0.0,22.8,17.9,6.9
2021-12-17,Tampa,27.95,-82.46,3175275,6.8,21.1,20.8,9.8
2021-12-18,Tampa,27.95,-82.46,3175275,0.0,16.2,22.1,11.0
2021-12-19,Tampa,27.95,-82.46,3175275,0.0,17.2,22.1,10.9
2021-12-20,Tampa,27.95,-82.46,3175275,0.0,17.4,23.9,11.1
2021-12-21,Tampa,27.95,-82.46,3175275,0.0,7.6,25.4,14.5
2021-12-22,Tampa,27.95,-82.46,3175275,0.0,20.5,16.5,6.5
2021-12-23,Tampa,27.95,-82.46,3175275,0.0,42.8,18.2,7.1
2021-12-24,Tampa,27.95,-82.46,3175275,0.0,26.9,16.0,5.4
2021-12-25,Tampa,27.95,-82.46,3175275,1.3,11.9,20.5,9.6
2021-12-26,Tampa,27.95,-82.46,3175275,0.0,18.8,22.4,11.9
2021-12-27,Tampa,27.95,-82.46,3175275,0.3,20.4,23.5,12.4
2021-12-28,Tampa,27.95,-82.46,3175275,1.8,27.7,21.7,9.5
2021-12-29,Tampa,27.95,-82.46,3175275,0.0,22.9,28.0,17.8
2021-12-30,Tampa,27.95,-82.46,3175275,0.0,26.3,20.3,9.5
2021-12-31,Tampa,27.95,-82.46,3175275,0.0,23.1,24.2,10.9
2022-01-01,Tampa,27.95,-82.46,3175275,0.0,16.2,20.2,8.6
2022-01-02,Tampa,27.95,-82.46,3175275,0.0,21.8,28.4,17.9
2022-01-03,Tampa,27.95,-82.46,3175275,0.0,18.2,18.4,7.3
2022-01-04,Tampa,27.95,-82.46,3175275,0.2,32.7,23.5,12.9
2022-01-05,Tampa,27.95,-82.46,3175275,11.9,14.3,22.9,12.8
2022-01-06,Tampa,27.95,-82.46,3175275,2.5,23.7,16.7,6.1
2022-01-07,Tampa,27.95,-82.46,3175275,0.0,19.1,20.8,9.3
2022-01-08,Tampa,27.95,-82.46,3175275,0.0,26.3,29.2,18.5
2022-01-09,Tampa,27.95,-82.46,3175275,8.4,18.1,24.5,11.1
2022-01-10,Tampa,27.95,-82.46,3175275,0.0,10.8,27.7,16.3
2022-01-11,Tampa,27.95,-82.46,3175275,20.7,23.6,21.1,10.4
2022-01-12,Tampa,27.95,-82.46,3175275,4.1,22.5,16.9,6.7
2022-01-13,Tampa,27.95,-82.46,3175275,0.0,17.1,23.5,10.6
2022-01-14,Tampa,27.95,-82.46,3175275,12.3,20.9,21.6,9.2
2022-01-15,Tampa,27.95,-82.46,3175275,8.3,24.0,23.5,11.9
2022-01-16,Tampa,27.95,-82.46,3175275,0.0,19.8,19.1,7.2
2022-01-17,Tampa,27.95,-82.46,3175275,0.0,12.9,23.6,13.6
2022-01-18,Tampa,27.95,-82.46,3175275,0.0,11.4,24.1,14.0
2022-01-19,Tampa,27.95,-82.46,3175275,0.0,18.1,24.9,14.4
2022-01-20,Tampa,27.95,-82.46,3175275,0.0,31.4,21.9,10.7
2022-01-21,Tampa,27.95,-82.46,3175275,0.0,21.5,20.4,9.1
2022-01-22,Tampa,27.95,-82.46,3175275,0.0,16.8,21.2,10.1
2022-01-23,Tampa,27.95,-82.46,3175275,0.0,27.5,19.3,8.4
2022-01-24,Tampa,27.95,-82.46,3175275,13.2,33.3,26.8,14.2
2022-01-25,Tampa,27.95,-82.46,3175275,6.9,17.2,26.5,15.6
2022-01-26,Tampa,27.95,-82.46,3175275,0.0,35.2,20.7,9.6
2022-01-27,Tampa,27.95,-82.46,3175275,0.0,15.2,23.1,12.1
2022-01-28,Tampa,27.95,-82.46,3175275,2.6,14.1,22.2,11.8
2022-01-29,Tampa,27.95,-82.46,3175275,16.9,22.3,22.0,10.7
2022-01-30,Tampa,27.95,-82.46,3175275,0.0,25.2,23.8,12.5
2022-01-31,Tampa,27.95,-82.46,3175275,0.0,10.0,25.2,14.9
2022-02-01,Tampa,27.95,-82.46,3175275,0.0,12.5,29.5,18.9
2022-02-02,Tampa,27.95,-82.46,3175275,4.8,4.1,22.4,11.9
2022-02-03,Tampa,27.95,-82.46,3175275,0.0,11.4,19.7,8.8
2022-02-04,Tampa,27.95,-82.46,3175275,0.0,10.1,23.7,13.6
2022-02-05,Tampa,27.95,-82.46,3175275,8.7,9.4,23.9,13.5
2022-02-06,Tampa,27.95,-82.46,3175275,0.0,30.6,24.4,13.4
2022-02-07,Tampa,27.95,-82.46,3175275,0.0,15.5,27.2,15.7
2022-02-08,Tampa,27.95,-82.46,3175275,39.0,9.2,21.9,11.3
2022-02-09,Tampa,27.95,-82.46,3175275,11.8,29.9,27.4,16.2
2022-02-10,Tampa,27.95,-82.46,3175275,0.0,35.5,26.1,15.8
2022-02-11,Tampa,27.95,-82.46,3175275,0.0,20.5,24.9,13.5
2022-02-12,Tampa,27.95,-82.46,3175275,6.2,28.8,22.8,11.2
2022-02-13,Tampa,27.95,-82.46,3175275,21.5,4.9,20.7,10.2
2022-02-14,Tampa,27.95,-82.46,3175275,0.0,17.5,25.9,14.7
2022-02-15,Tampa,27.95,-82.46,3175275,0.9,15.0,23.9,13.9
2022-02-16,Tampa,27.95,-82.46,3175275,16.9,11.8,27.9,17.7
2022-02-17,Tampa,27.95,-82.46,3175275,0.0,29.3,30.1,19.0
2022-02-18,Tampa,27.95,-82.46,3175275,0.0,11.7,24.1,13.6
2022-02-19,Tampa,27.95,-82.46,3175275,0.0,19.8,32.7,20.0
2022-02-20,Tampa,27.95,-82.46,3175275,0.0,3.8,28.0,15.9
2022-02-21,Tampa,27.95,-82.46,3175275,2.5,26.4,25.0,13.9
2022-02-22,Tampa,27.95,-82.46,3175275,0.0,27.5,23.5,13.4
2022-02-23,Tampa,27.95,-82.46,3175275,0.0,18.8,27.1,15.3
2022-02-24,Tampa,27.95,-82.46,3175275,13.9,30.1,23.7,11.5
2022-02-25,Tampa,27.95,-82.46,3175275,0.0,12.0,24.2,14.1
2022-02-26,Tampa,27.95,-82.46,3175275,16.4,36.3,25.4,15.5
2022-02-27,Tampa,27.95,-82.46,3175275,10.8,19.9,26.7,16.9
2022-02-28,Tampa,27.95,-82.46,3175275,0.0,20.0,25.1,14.4
2022-03-01,Tampa,27.95,-82.46,3175275,0.0,24.0,22.4,12.2
2022-03-02,Tampa,27.95,-82.46,3175275,0.0,32.9,23.6,12.7
2022-03-03,Tampa,27.95,-82.46,3175275,2.9,6.6,19.1,8.8
2022-03-04,Tampa,27.95,-82.46,3175275,0.0,18.6,22.0,11.3
2022-03-05,Tampa,27.95,-82.46,3175275,9.8,28.9,20.0,8.2
2022-03-06,Tampa,27.95,-82.46,3175275,0.0,18.6,23.3,12.4
2022-03-07,Tampa,27.95,-82.46,3175275,0.0,8.6,22.1,10.8
2022-03-08,Tampa,27.95,-82.46,3175275,0.0,19.1,30.1,20.3
2022-03-09,Tampa,27.95,-82.46,3175275,0.0,27.1,24.3,13.6
2022-03-10,Tampa,27.95,-82.46,3175275,0.0,22.4,25.1,15.0
2022-03-11,Tampa,27.95,-82.46,3175275,0.0,9.0,18.5,8.6
2022-03-12,Tampa,27.95,-82.46,3175275,0.0,13.7,29.8,19.7
2022-03-13,Tampa,27.95,-82.46,3175275,0.0,24.9,30.2,20.5
2022-03-14,Tampa,27.95,-82.46,3175275,9.8,26.3,25.2,13.5
2022-03-15,Tampa,27.95,-82.46,3175275,0.0,5.7,25.3,13.3
2022-03-16,Tampa,27.95,-82.46,3175275,0.0,7.6,27.3,15.5
2022-03-17,Tampa,27.95,-82.46,3175275,2.9,18.3,24.6,14.9
2022-03-18,Tampa,27.95,-82.46,3175275,9.4,29.3,27.4,15.8
2022-03-19,Tampa,27.95,-82.46,3175275,0.0,20.7,26.2,16.5
2022-03-20,Tampa,27.95,-82.46,3175275,0.0,14.5,31.6,21.4
2022-03-21,Tampa,27.95,-82.46,3175275,12.8,16.3,24.4,13.9
2022-03-22,Tampa,27.95,-82.46,3175275,0.0,14.6,24.9,13.7
2022-03-23,Tampa,27.95,-82.46,3175275,0.0,21.5,30.1,18.9
2022-03-24,Tampa,27.95,-82.46,3175275,0.0,12.1,25.4,15.0
2022-03-25,Tampa,27.95,-82.46,3175275,1.3,27.0,32.6,22.1
2022-03-26,Tampa,27.95,-82.46,3175275,7.1,23.0,21.7,11.0
2022-03-27,Tampa,27.95,-82.46,3175275,6.3,3.0,27.2,17.6
2022-03-28,Tampa,27.95,-82.46,3175275,3.9,19.6,23.8,12.6
2022-03-29,Tampa,27.95,-82.46,3175275,0.0,24.5,29.9,17.8
2022-03-30,Tampa,27.95,-82.46,3175275,0.0,27.6,29.4,18.8
2022-03-31,Tampa,27.95,-82.46,3175275,7.6,16.3,31.0,21.1
2022-04-01,Tampa,27.95,-82.46,3175275,8.9,31.8,28.4,17.0
2022-04-02,Tampa,27.95,-82.46,3175275,0.0,23.2,25.3,15.5
2022-04-03,Tampa,27.95,-82.46,3175275,0.0,25.7,27.0,17.6
2022-04-04,Tampa,27.95,-82.46,3175275,2.4,34.4,31.4,21.7
2022-04-05,Tampa,27.95,-82.46,3175275,0.0,16.4,27.5,17.0
2022-04-06,Tampa,27.95,-82.46,3175275,12.7,15.2,30.0,20.0
2022-04-07,Tampa,27.95,-82.46,3175275,0.0,3.0,28.1,17.0
2022-04-08,Tampa,27.95,-82.46,3175275,0.0,16.8,24.8,14.7
2022-04-09,Tampa,27.95,-82.46,3175275,25.8,23.9,30.8,20.7
2022-04-10,Tampa,27.95,-82.46,3175275,0.0,18.9,28.3,18.7
2022-04-11,Tampa,27.95,-82.46,3175275,0.0,38.7,33.6,23.6
2022-04-12,Tampa,27.95,-82.46,3175275,0.0,12.6,35.1,25.4
2022-04-13,Tampa,27.95,-82.46,3175275,0.0,31.3,29.9,20.0
2022-04-14,Tampa,27.95,-82.46,3175275,0.1,25.6,36.9,27.3
2022-04-15,Tampa,27.95,-82.46,3175275,9.1,24.8,27.6,17.8
2022-04-16,Tampa,27.95,-82.46,3175275,0.0,30.4,28.8,17.7
2022-04-17,Tampa,27.95,-82.46,3175275,0.0,10.8,23.2,13.1
2022-04-18,Tampa,27.95,-82.46,3175275,0.0,27.7,28.6,16.3
2022-04-19,Tampa,27.95,-82.46,3175275,0.0,27.8,31.5,21.7
2022-04-20,Tampa,27.95,-82.46,3175275,0.0,35.5,31.3,21.6
2022-04-21,Tampa,27.95,-82.46,3175275,0.0,21.7,31.9,22.6
2022-04-22,Tampa,27.95,-82.46,3175275,0.0,25.7,25.9,14.7
2022-04-23,Tampa,27.95,-82.46,3175275,18.1,16.9,31.5,22.1
2022-04-24,Tampa,27.95,-82.46,3175275,0.0,32.2,31.7,19.6
2022-04-25,Tampa,27.95,-82.46,3175275,0.0,14.5,33.2,22.6
2022-04-26,Tampa,27.95,-82.46,3175275,5.9,26.7,34.2,23.5
2022-04-27,Tampa,27.95,-82.46,3175275,0.0,19.0,30.8,21.2
2022-04-28,Tampa,27.95,-82.46,3175275,5.3,24.5,27.5,17.7
2022-04-29,Tampa,27.95,-82.46,3175275,19.5,21.5,31.6,22.2
2022-04-30,Tampa,27.95,-82.46,3175275,0.0,23.6,28.4,19.1
2022-05-01,Tampa,27.95,-82.46,3175275,1.6,35.2,32.0,22.7
2022-05-02,Tampa,27.95,-82.46,3175275,11.7,8.0,36.1,26.8
2022-05-03,Tampa,27.95,-82.46,3175275,0.0,30.1,31.2,18.6
2022-05-04,Tampa,27.95,-82.46,3175275,0.0,16.3,29.9,20.3
2022-05-05,Tampa,27.95,-82.46,3175275,0.0,22.6,36.4,26.4
2022-05-06,Tampa,27.95,-82.46,3175275,0.0,20.9,29.1,19.2
2022-05-07,Tampa,27.95,-82.46,3175275,20.8,20.0,36.7,26.2
2022-05-08,Tampa,27.95,-82.46,3175275,0.0,30.9,25.5,15.9
2022-05-09,Tampa,27.95,-82.46,3175275,1.9,26.9,33.5,23.5
2022-05-10,Tampa,27.95,-82.46,3175275,0.0,18.0,26.7,14.4
2022-05-11,Tampa,27.95,-82.46,3175275,10.4,3.3,31.8,20.5
2022-05-12,Tampa,27.95,-82.46,3175275,0.0,38.9,36.5,26.9
2022-05-13,Tampa,27.95,-82.46,3175275,0.0,25.1,40.2,30.5
2022-05-14,Tampa,27.95,-82.46,3175275,8.4,31.9,33.1,21.5
2022-05-15,Tampa,27.95,-82.46,3175275,5.2,3.3,31.9,22.2
2022-05-16,Tampa,27.95,-82.46,3175275,7.4,10.2,33.8,23.2
